Localité;;"T06M1E2 [°C]";"T06M1E2 [%HR]";"T07M1E2 [°C]";"T07M1E2 [%HR]";"T08M1LV [°C]";"T08M1LV [%HR]"
"Groupe de points de mesure";;;;;;;
Zone;;;;;;;
"Limite inférieure";;15,0;15,0;15,0;15,0;15,0;15,0
"Limite supérieure";;25,0;65,0;25,0;65,0;25,0;65,0
"Valeur moyenne";;23,6;43,9;24,4;41,8;24,8;44,4
"Valeur minimale";;20,6;33,3;21,6;30,5;22,5;30,4
"Valeur maximale";;27,2;55,7;27,6;59,2;27,6;58,1
01/08/2022;00:00:00;24,5;45,0;24,9;43,5;25,1;43,2
01/08/2022;00:15:00;24,5;45,1;24,9;43,7;25,1;43,4
01/08/2022;00:30:00;24,5;45,1;24,8;43,9;25,0;43,6
01/08/2022;00:30:44;;;;;25,1;43,7
01/08/2022;00:45:00;24,4;45,1;24,8;44,1;25,0;43,6
01/08/2022;00:45:43;;;;;25,1;43,7
01/08/2022;01:00:00;24,4;45,3;24,8;44,3;25,0;43,8
01/08/2022;01:15:00;24,4;45,4;24,7;44,4;25,0;44,2
01/08/2022;01:30:00;24,3;45,5;24,7;44,5;24,9;44,2
01/08/2022;01:45:00;24,3;45,6;24,7;44,7;24,9;44,6
01/08/2022;02:00:00;24,2;45,7;24,6;45,0;24,9;44,7
01/08/2022;02:15:00;24,2;45,9;24,6;45,1;24,9;45,7
01/08/2022;02:30:00;24,2;46,0;24,5;45,4;24,9;45,7
01/08/2022;02:45:00;24,1;46,1;24,5;45,6;24,8;46,4
01/08/2022;03:00:00;24,1;46,3;24,4;45,8;24,8;46,9
01/08/2022;03:15:00;24,0;46,5;24,4;46,0;24,8;47,5
01/08/2022;03:30:00;24,0;46,6;24,4;46,2;24,8;47,4
01/08/2022;03:45:00;24,0;46,7;24,3;46,3;24,7;47,3
01/08/2022;04:00:00;24,0;46,9;24,3;46,5;24,7;47,7
01/08/2022;04:15:00;23,9;47,1;24,2;46,7;24,7;48,1
01/08/2022;04:30:00;23,9;47,2;24,2;46,9;24,6;48,1
01/08/2022;04:45:00;23,8;47,3;24,1;47,1;24,6;48,2
01/08/2022;05:00:00;23,8;47,5;24,1;47,4;24,5;48,3
01/08/2022;05:15:00;23,7;47,7;24,0;47,6;24,5;48,6
01/08/2022;05:30:00;23,7;47,8;24,0;47,7;24,4;49,1
01/08/2022;05:45:00;23,7;47,9;24,0;47,9;24,4;49,3
01/08/2022;06:00:00;23,6;48,1;23,9;48,1;24,4;49,8
01/08/2022;06:15:00;23,6;48,2;23,9;48,4;24,3;49,5
01/08/2022;06:30:00;23,6;48,3;23,8;48,6;24,3;49,7
01/08/2022;06:45:00;23,5;48,5;23,8;48,8;24,2;49,5
01/08/2022;07:00:00;23,5;48,6;23,8;49,0;24,2;49,7
01/08/2022;07:15:00;23,5;48,7;23,7;49,1;24,2;49,6
01/08/2022;07:30:00;23,4;48,8;23,7;49,3;24,2;50,0
01/08/2022;07:45:00;23,4;49,0;23,7;49,3;24,2;50,2
01/08/2022;08:00:00;23,5;49,0;23,7;49,3;24,2;50,7
01/08/2022;08:15:00;23,4;49,0;23,7;49,4;24,1;50,2
01/08/2022;08:30:00;23,5;49,2;23,7;49,5;24,2;50,5
01/08/2022;08:45:00;23,4;49,2;23,7;49,5;24,2;51,0
01/08/2022;09:00:00;23,4;49,3;23,7;49,6;24,1;50,9
01/08/2022;09:15:00;23,4;49,4;23,7;49,6;24,1;52,5
01/08/2022;09:30:00;23,4;49,5;23,6;49,6;24,1;51,5
01/08/2022;09:45:00;23,4;49,7;23,6;49,8;24,1;51,8
01/08/2022;10:00:00;23,4;49,8;23,6;50,0;24,1;51,7
01/08/2022;10:15:00;23,4;49,9;23,7;50,1;24,1;51,2
01/08/2022;10:30:00;23,4;50,2;23,6;50,3;24,1;51,1
01/08/2022;10:45:00;23,4;50,3;23,6;50,6;24,1;51,1
01/08/2022;11:00:00;23,4;50,5;23,6;50,7;24,1;51,8
01/08/2022;11:15:00;23,4;50,6;23,6;51,1;24,1;51,9
01/08/2022;11:30:00;23,4;50,8;23,6;51,2;24,1;51,9
01/08/2022;11:45:00;23,4;50,9;23,6;51,6;24,1;52,5
01/08/2022;12:00:00;23,4;50,6;23,6;51,8;24,1;52,0
01/08/2022;12:15:00;23,4;51,3;23,6;52,0;24,1;51,1
01/08/2022;12:30:00;23,4;51,8;23,6;52,3;24,1;51,2
01/08/2022;12:45:00;23,5;52,2;23,7;53,5;24,2;51,5
01/08/2022;13:00:00;23,5;52,5;23,7;54,3;24,2;51,0
01/08/2022;13:15:00;23,5;53,4;23,7;53,5;24,2;50,5
01/08/2022;13:30:00;23,6;53,7;23,8;54,1;24,3;50,3
01/08/2022;13:45:00;23,6;53,7;23,9;55,4;24,3;50,4
01/08/2022;14:00:00;23,7;53,5;23,9;56,2;24,4;50,4
01/08/2022;14:15:00;23,7;54,2;23,9;56,7;24,5;50,1
01/08/2022;14:30:00;23,8;53,8;24,0;56,9;24,6;50,4
01/08/2022;14:45:00;23,8;53,7;24,0;57,3;24,6;51,5
01/08/2022;15:00:00;23,9;53,7;24,1;57,8;24,7;51,3
01/08/2022;15:15:00;23,9;53,6;24,2;58,1;24,7;50,8
01/08/2022;15:30:00;24,0;53,8;24,3;58,4;24,8;50,3
01/08/2022;15:45:00;24,1;53,6;24,4;58,8;25,0;49,9
01/08/2022;15:52:12;;;;;25,1;49,2
01/08/2022;16:00:00;24,3;53,5;24,5;59,1;25,1;50,2
01/08/2022;16:15:00;24,4;54,2;24,6;59,2;25,2;49,6
01/08/2022;16:30:00;24,4;53,0;24,6;59,1;25,2;52,0
01/08/2022;16:45:00;24,5;52,6;24,7;58,7;25,3;50,7
01/08/2022;17:00:00;24,5;52,3;24,7;58,3;25,3;51,5
01/08/2022;17:15:00;24,5;51,7;24,8;57,8;25,3;49,4
01/08/2022;17:30:00;24,5;52,0;24,8;57,8;25,4;49,5
01/08/2022;17:45:00;24,6;51,9;24,8;57,4;25,4;49,5
01/08/2022;18:00:00;24,6;51,7;24,8;56,6;25,3;50,2
01/08/2022;18:15:00;24,5;51,2;24,8;55,9;25,3;50,2
01/08/2022;18:30:00;24,5;51,1;24,8;55,4;25,3;50,2
01/08/2022;18:45:00;24,5;51,4;24,8;54,8;25,2;50,5
01/08/2022;19:00:00;24,5;51,6;24,7;54,4;25,2;50,3
01/08/2022;19:15:00;24,5;51,6;24,7;53,7;25,1;50,1
01/08/2022;19:30:00;24,4;51,6;24,7;53,3;25,1;50,3
01/08/2022;19:45:00;24,4;51,7;24,6;52,7;25,0;49,8
01/08/2022;20:00:00;24,4;51,9;24,6;52,2;25,0;49,6
01/08/2022;20:15:00;24,4;51,7;24,6;51,9;24,9;49,7
01/08/2022;20:30:00;24,3;51,7;24,6;51,8;24,9;49,7
01/08/2022;20:45:00;24,3;51,6;24,5;51,7;24,8;49,8
01/08/2022;21:00:00;24,3;51,6;24,5;51,6;24,8;50,1
01/08/2022;21:15:00;24,3;51,6;24,5;51,5;24,8;50,4
01/08/2022;21:30:00;24,2;51,5;24,4;51,5;24,8;50,5
01/08/2022;21:45:00;24,2;51,4;24,4;51,6;24,8;50,7
01/08/2022;22:00:00;24,2;51,5;24,4;51,7;24,7;51,0
01/08/2022;22:15:00;24,1;51,6;24,3;51,6;24,7;51,6
01/08/2022;22:30:00;24,1;51,7;24,3;51,7;24,7;51,6
01/08/2022;22:45:00;24,0;51,6;24,2;51,8;24,6;51,9
01/08/2022;23:00:00;24,0;51,4;24,2;51,8;24,6;52,0
01/08/2022;23:15:00;24,0;51,3;24,1;51,8;24,5;52,0
01/08/2022;23:30:00;23,9;51,4;24,1;51,9;24,5;52,0
01/08/2022;23:45:00;23,9;51,4;24,0;51,8;24,4;52,1
02/08/2022;00:00:00;23,8;51,4;24,0;51,9;24,4;52,4
02/08/2022;00:15:00;23,8;51,5;24,0;52,0;24,4;52,3
02/08/2022;00:30:00;23,8;51,5;23,9;52,0;24,3;52,2
02/08/2022;00:45:00;23,7;51,5;23,9;52,1;24,3;52,4
02/08/2022;01:00:00;23,7;51,6;23,8;52,2;24,3;52,4
02/08/2022;01:15:00;23,7;51,7;23,8;52,3;24,2;52,5
02/08/2022;01:30:00;23,6;51,7;23,8;52,4;24,2;52,4
02/08/2022;01:45:00;23,6;51,7;23,7;52,4;24,2;52,8
02/08/2022;02:00:00;23,6;51,9;23,7;52,4;24,2;52,7
02/08/2022;02:15:00;23,6;51,9;23,6;52,5;24,1;52,9
02/08/2022;02:30:00;23,5;52,0;23,6;52,7;24,0;52,7
02/08/2022;02:45:00;23,5;52,1;23,5;52,8;24,0;52,9
02/08/2022;03:00:00;23,4;52,2;23,5;52,8;24,0;53,3
02/08/2022;03:15:00;23,4;52,2;23,5;52,8;24,0;53,2
02/08/2022;03:30:00;23,4;52,3;23,4;52,9;23,9;53,3
02/08/2022;03:45:00;23,4;52,2;23,4;53,0;23,9;53,3
02/08/2022;04:00:00;23,3;52,4;23,4;53,1;23,9;53,4
02/08/2022;04:15:00;23,3;52,5;23,3;53,2;23,9;53,2
02/08/2022;04:30:00;23,3;52,6;23,3;53,3;23,9;53,4
02/08/2022;04:45:00;23,3;52,6;23,3;53,4;23,9;53,9
02/08/2022;05:00:00;23,3;52,7;23,3;53,5;23,9;54,0
02/08/2022;05:15:00;23,3;52,7;23,3;53,6;23,9;54,2
02/08/2022;05:30:00;23,2;52,8;23,3;53,7;23,8;54,4
02/08/2022;05:45:00;23,2;52,9;23,3;53,8;23,8;54,5
02/08/2022;06:00:00;23,2;53,0;23,3;53,9;23,8;54,7
02/08/2022;06:15:00;23,1;53,0;23,3;54,0;23,8;54,9
02/08/2022;06:30:00;23,1;53,1;23,2;54,1;23,8;54,8
02/08/2022;06:45:00;23,1;53,2;23,2;54,2;23,8;54,6
02/08/2022;07:00:00;23,1;53,2;23,2;54,3;23,8;55,1
02/08/2022;07:15:00;23,1;53,3;23,2;54,4;23,8;55,3
02/08/2022;07:30:00;23,1;53,4;23,2;54,5;23,7;55,9
02/08/2022;07:45:00;23,1;53,4;23,2;54,5;23,7;55,6
02/08/2022;08:00:00;23,1;53,5;23,2;54,6;23,7;55,7
02/08/2022;08:15:00;23,1;53,7;23,2;54,8;23,7;55,9
02/08/2022;08:30:00;23,1;53,8;23,2;55,1;23,7;55,7
02/08/2022;08:45:00;23,1;53,9;23,2;55,7;23,8;55,0
02/08/2022;09:00:00;23,1;54,0;23,3;56,3;23,8;54,6
02/08/2022;09:15:00;23,2;54,1;23,3;57,1;23,8;54,8
02/08/2022;09:30:00;23,2;54,9;23,4;57,6;23,9;55,6
02/08/2022;09:45:00;22,5;47,2;23,2;51,1;23,8;51,2
02/08/2022;10:00:00;21,7;44,9;22,7;45,9;23,6;47,1
02/08/2022;10:15:00;21,5;46,6;22,4;43,8;23,4;45,7
02/08/2022;10:30:00;21,3;47,8;22,3;42,4;23,5;44,0
02/08/2022;10:45:00;21,2;46,1;22,3;41,4;23,4;43,6
02/08/2022;11:00:00;21,2;44,6;22,2;40,6;23,5;44,5
02/08/2022;11:15:00;21,1;42,6;22,2;40,4;23,5;43,3
02/08/2022;11:30:00;21,0;41,9;22,1;40,0;23,4;42,9
02/08/2022;11:45:00;21,0;43,4;22,1;39,4;23,4;45,4
02/08/2022;12:00:00;21,3;44,8;22,3;39,8;23,5;42,8
02/08/2022;12:15:00;22,1;44,8;23,0;41,2;23,8;40,3
02/08/2022;12:30:00;22,7;45,6;23,5;45,1;24,3;42,6
02/08/2022;12:45:00;23,1;45,7;23,8;47,6;24,6;40,7
02/08/2022;13:00:00;23,4;47,3;24,0;47,9;24,8;44,2
02/08/2022;13:15:00;23,5;49,8;24,1;47,8;24,9;49,4
02/08/2022;13:30:00;22,9;44,7;23,9;44,7;24,5;47,3
02/08/2022;13:45:00;22,1;42,0;23,6;41,5;24,0;44,4
02/08/2022;14:00:00;21,9;41,9;23,5;40,6;23,9;45,9
02/08/2022;14:15:00;21,8;41,6;23,4;40,1;23,8;45,5
02/08/2022;14:30:00;21,7;40,4;23,4;39,2;23,8;42,5
02/08/2022;14:45:00;21,6;38,7;23,3;37,5;24,0;42,1
02/08/2022;15:00:00;21,5;38,3;23,2;36,7;24,1;41,3
02/08/2022;15:15:00;21,5;38,3;23,1;36,1;24,2;42,0
02/08/2022;15:30:00;21,4;37,7;23,1;35,7;24,2;41,2
02/08/2022;15:45:00;21,4;37,7;23,1;35,4;24,2;40,2
02/08/2022;16:00:00;21,4;38,0;23,1;35,4;24,2;42,6
02/08/2022;16:15:00;21,7;39,1;23,3;35,9;24,3;37,4
02/08/2022;16:30:00;22,9;39,3;24,1;36,9;24,9;41,2
02/08/2022;16:45:00;22,5;40,3;24,1;37,4;24,7;38,5
02/08/2022;17:00:00;22,1;39,1;23,8;36,0;24,5;36,0
02/08/2022;17:15:00;21,9;38,8;23,6;35,4;24,4;35,8
02/08/2022;17:30:00;21,8;38,1;23,5;35,0;24,3;35,1
02/08/2022;17:45:00;22,1;39,9;23,7;35,7;24,6;36,3
02/08/2022;18:00:00;23,2;40,9;24,3;36,5;25,1;39,2
02/08/2022;18:15:00;23,6;40,9;24,7;37,4;25,4;44,0
02/08/2022;18:30:00;23,9;43,2;24,9;38,1;25,6;49,2
02/08/2022;18:45:00;24,1;45,7;25,1;38,7;25,7;48,6
02/08/2022;19:00:00;24,3;44,7;25,1;39,5;25,6;47,9
02/08/2022;19:15:00;24,4;44,1;25,2;40,1;25,6;47,8
02/08/2022;19:30:00;24,4;43,8;25,2;40,7;25,5;48,2
02/08/2022;19:45:00;24,5;43,8;25,2;41,0;25,5;49,0
02/08/2022;20:00:00;24,5;43,9;25,2;41,4;25,5;49,0
02/08/2022;20:15:00;24,6;44,1;25,3;41,8;25,5;49,7
02/08/2022;20:30:00;24,6;45,5;25,3;42,1;25,5;49,8
02/08/2022;20:45:00;24,6;46,3;25,3;42,4;25,5;49,8
02/08/2022;21:00:00;24,6;46,8;25,3;42,7;25,4;49,9
02/08/2022;21:15:00;24,7;47,2;25,3;42,9;25,4;49,8
02/08/2022;21:30:00;24,7;47,5;25,3;43,1;25,4;49,9
02/08/2022;21:45:00;24,7;48,0;25,3;43,4;25,3;50,1
02/08/2022;22:00:00;24,7;48,4;25,3;43,6;25,3;50,4
02/08/2022;22:15:00;24,7;48,8;25,3;43,9;25,3;50,6
02/08/2022;22:30:00;24,7;49,1;25,3;44,1;25,3;50,5
02/08/2022;22:45:00;24,7;49,3;25,2;44,3;25,3;50,2
02/08/2022;23:00:00;24,7;49,4;25,2;44,6;25,3;50,0
02/08/2022;23:15:00;24,7;49,6;25,2;44,8;25,3;49,9
02/08/2022;23:30:00;24,7;49,7;25,2;45,0;25,2;50,6
02/08/2022;23:45:00;24,7;49,7;25,2;45,2;25,2;50,6
03/08/2022;00:00:00;24,6;49,6;25,1;45,4;25,2;50,8
03/08/2022;00:15:00;24,6;49,7;25,1;45,7;25,1;50,1
03/08/2022;00:30:00;24,6;49,6;25,1;46,0;25,1;49,7
03/08/2022;00:45:00;24,6;49,5;25,1;46,7;25,1;49,3
03/08/2022;01:00:00;24,6;49,5;25,0;47,1;25,1;49,1
03/08/2022;01:15:00;24,6;49,5;25,0;47,4;25,1;49,1
03/08/2022;01:30:00;24,6;49,4;25,0;47,6;25,0;49,0
03/08/2022;01:45:00;24,5;49,4;25,0;47,7;25,0;49,2
03/08/2022;02:00:00;24,5;49,4;24,9;47,8;25,0;49,5
03/08/2022;02:15:00;24,5;49,5;24,8;48,1;25,0;49,7
03/08/2022;02:30:00;24,4;49,5;24,8;48,3;24,9;49,7
03/08/2022;02:45:00;24,4;49,5;24,8;48,5;24,9;49,3
03/08/2022;03:00:00;24,4;49,5;24,7;48,7;24,9;49,8
03/08/2022;03:15:00;24,4;49,6;24,7;48,8;24,9;49,6
03/08/2022;03:30:00;24,3;49,6;24,7;49,0;24,8;49,6
03/08/2022;03:45:00;24,3;49,6;24,6;49,2;24,8;50,1
03/08/2022;04:00:00;24,3;49,7;24,6;49,3;24,8;50,0
03/08/2022;04:15:00;24,3;49,8;24,6;49,4;24,8;49,8
03/08/2022;04:30:00;24,2;49,8;24,6;49,6;24,8;50,0
03/08/2022;04:45:00;24,2;50,0;24,6;49,6;24,8;50,3
03/08/2022;05:00:00;24,2;50,0;24,5;49,7;24,7;50,3
03/08/2022;05:15:00;24,1;50,2;24,5;49,9;24,7;50,7
03/08/2022;05:30:00;24,1;50,2;24,4;50,0;24,7;51,7
03/08/2022;05:45:00;24,0;50,4;24,4;50,2;24,6;51,5
03/08/2022;06:00:00;24,0;50,4;24,3;50,4;24,6;51,1
03/08/2022;06:15:00;24,0;50,5;24,3;50,5;24,6;50,8
03/08/2022;06:30:00;24,0;50,6;24,3;50,5;24,6;51,2
03/08/2022;06:45:00;24,0;50,6;24,3;50,5;24,6;51,2
03/08/2022;07:00:00;23,9;50,7;24,2;50,6;24,6;52,0
03/08/2022;07:15:00;23,9;50,8;24,2;50,7;24,6;52,0
03/08/2022;07:30:00;23,9;50,9;24,2;50,9;24,5;52,5
03/08/2022;07:45:00;23,9;51,0;24,2;51,0;24,5;52,7
03/08/2022;08:00:00;23,9;51,0;24,2;51,1;24,5;52,5
03/08/2022;08:15:00;23,9;51,2;24,2;51,2;24,5;51,8
03/08/2022;08:30:00;23,9;51,3;24,2;51,2;24,5;52,4
03/08/2022;08:45:00;23,9;51,4;24,2;51,4;24,5;51,7
03/08/2022;09:00:00;23,9;51,7;24,2;51,6;24,5;53,8
03/08/2022;09:15:00;23,4;47,9;24,1;50,0;24,5;52,2
03/08/2022;09:30:00;22,4;42,4;23,4;44,3;24,1;46,3
03/08/2022;09:45:00;22,0;42,3;23,1;41,8;24,1;44,4
03/08/2022;10:00:00;21,9;42,7;22,9;40,8;23,8;42,2
03/08/2022;10:15:00;21,7;42,8;22,8;40,2;23,9;44,7
03/08/2022;10:30:00;21,7;43,8;22,7;39,7;24,0;43,7
03/08/2022;10:45:00;21,6;44,6;22,6;38,7;23,9;42,3
03/08/2022;11:00:00;21,5;45,9;22,6;38,8;23,8;39,4
03/08/2022;11:15:00;21,4;44,3;22,7;38,7;23,5;39,3
03/08/2022;11:30:00;21,5;42,2;22,6;38,2;23,6;42,8
03/08/2022;11:45:00;21,5;41,5;22,6;37,8;23,7;44,6
03/08/2022;12:00:00;21,5;41,0;22,6;37,6;23,7;42,9
03/08/2022;12:15:00;21,5;40,1;22,7;37,3;23,8;44,0
03/08/2022;12:30:00;21,5;40,9;22,8;36,6;23,9;42,7
03/08/2022;12:45:00;21,5;39,6;22,9;36,6;24,0;40,8
03/08/2022;13:00:00;22,6;42,5;23,7;37,6;24,6;40,7
03/08/2022;13:15:00;22,7;41,9;24,0;39,4;24,8;40,8
03/08/2022;13:30:00;22,5;44,7;24,0;39,1;25,0;40,6
03/08/2022;13:45:00;22,3;41,4;24,0;38,0;25,1;39,6
03/08/2022;14:00:00;22,0;39,6;23,8;36,1;24,8;35,3
03/08/2022;14:15:00;22,0;38,5;23,7;35,1;24,6;34,0
03/08/2022;14:30:00;21,9;37,8;23,7;34,5;24,6;33,7
03/08/2022;14:45:00;22,0;37,9;23,8;34,2;24,7;33,7
03/08/2022;15:00:00;22,0;38,1;23,8;34,1;24,9;38,0
03/08/2022;15:15:00;22,0;38,3;23,8;34,3;25,1;37,0
03/08/2022;15:30:00;23,1;44,6;24,6;36,6;25,6;38,8
03/08/2022;15:45:00;22,7;39,2;24,5;36,4;25,3;36,5
03/08/2022;16:00:00;22,4;38,2;24,3;34,9;25,1;34,8
03/08/2022;16:15:00;22,3;38,7;24,2;34,3;25,2;37,1
03/08/2022;16:30:00;23,2;40,0;24,7;36,3;25,8;35,0
03/08/2022;16:45:00;23,7;40,6;25,1;37,1;25,8;38,6
03/08/2022;17:00:00;23,4;38,9;24,8;37,1;25,3;39,7
03/08/2022;17:15:00;22,8;38,2;24,5;35,8;25,0;39,6
